time_sec,clients,run,throughput
44,32,2,4898687
45,32,2,4901500
46,32,2,4894010
47,32,2,4897127
48,32,2,4897428
49,32,2,4899255
50,32,2,4894299
51,32,2,4894441
52,32,2,4895542
53,32,2,4899830
54,32,2,4894533
55,32,2,4895202
56,32,2,4895134
57,32,2,4897563
58,32,2,4891560
59,32,2,4896726
60,32,2,4895533
61,32,2,48540
1,32,3,7943387
2,32,3,7942409
3,32,3,7576503
4,32,3,7496195
5,32,3,7104870
6,32,3,7036127
7,32,3,6641341
8,32,3,6564156
9,32,3,6398180
10,32,3,6170400
11,32,3,5686362
12,32,3,5608768
13,32,3,5053318
14,32,3,4556736
15,32,3,4555314
16,32,3,4554874
17,32,3,4562381
18,32,3,4564490
19,32,3,4559470
20,32,3,4562010
21,32,3,4562229
22,32,3,4562476
23,32,3,4554656
24,32,3,4558642
25,32,3,4554756
26,32,3,4557799
27,32,3,4562052
28,32,3,4563479
29,32,3,4558063
30,32,3,4558983
31,32,3,4551742
32,32,3,4557084
33,32,3,4559079
34,32,3,4555004
35,32,3,4561579
36,32,3,4556209
37,32,3,4551275
38,32,3,4552174
39,32,3,4556321
40,32,3,4558572
41,32,3,4554061
42,32,3,4554762
43,32,3,4557465
44,32,3,4564386
45,32,3,4555958
46,32,3,4565150
47,32,3,4560020
48,32,3,4554646
49,32,3,4557337
50,32,3,4558297
51,32,3,4555685
52,32,3,4553439
53,32,3,4552808
54,32,3,4557854
55,32,3,4564244
56,32,3,4559993
57,32,3,4555443
58,32,3,4553605
59,32,3,4553410
60,32,3,4552762
61,32,3,52672
1,64,1,4951682
2,64,1,4951617
3,64,1,4950950
4,64,1,4950969
5,64,1,4950971
6,64,1,4949070
7,64,1,4960555
8,64,1,4962394
9,64,1,4955084
10,64,1,4959980
11,64,1,4963465
12,64,1,4961454
13,64,1,4963631
14,64,1,4956200
15,64,1,4958180
16,64,1,4959440
17,64,1,4961489
18,64,1,4961720
19,64,1,4957786
20,64,1,4956759
21,64,1,4949741
22,64,1,4960350
23,64,1,4963880
24,64,1,4959407
25,64,1,4957692
26,64,1,4956988
27,64,1,4961766
28,64,1,4952068
29,64,1,4959254
30,64,1,4948424
31,64,1,4958199
32,64,1,4952395
33,64,1,4962222
34,64,1,4956230
35,64,1,4957114
36,64,1,4951728
37,64,1,4953354
38,64,1,4952343
39,64,1,4956321
40,64,1,4956710
41,64,1,4954900
42,64,1,4953333
43,64,1,4952848
44,64,1,4951770
45,64,1,4957232
46,64,1,4957849
47,64,1,4958076
